"","reviews","points"
"76","일배충 새키들아 의리는 의리고 명작은 명작이다 니들이 하는짓은 의리를 떠나서 혼란만 준다  ","10"
"77","갑자기 왠 의리 드립???  ","9"
"78","유일하게 네이버 영화에서 평점을 제대로 준 영화가....일베충 새끼들 때문에 이지경이 되다니...ㅎ... 내인생 최고의 영화.. 우리나라 처럼 감성팔이+재난영화로 끝나지 않은 이유는 제임스카메론의 엄청난 연출실력 + 배우 연기력.. 그냥 쩜  ","10"
"79","일베충 ㅄ들아 평점 깎아내리지마라  ","10"
"80"," 사진 한 장 없이 내 기억 속에만 존재해요 라는 대사가 가장 감명 깊었어요.. 그의 존재를 어디서도 찾을 순 없고 오로지 내 기억 속에서만 살아 숨쉬는.. 그런 사람이 있다면 얼마나 슬플까? ..  ","10"
"81","의리있는놈들아 너넨 약혼녀 뺨때릴거냐?  ","10"
"82","영화의 왕중왕..무슨말이 더 필요한가.;  ","10"
"83","완전 명작 ㅜㅜ  ","10"
"84","장장 세시간동안 지루하지안고 너무재밋엇다 안본사람들 꼭 보세요 ㅠㅠ  ","10"
"85","영화보단  배가 실제로 존재했던 배 ...  ","10"
"86","세월호 사건때문에 더 생각나버린, 그래서 봤지만 역시나 감동적이고 눈물나네요. 정말 이런 일이 다신 일어나지 않길바라며, 희생자분들 진심으로 애도합니다... 그리고 생사의 갈림길에서도 서로를 저버리지 않는 그런 사랑 해봐야겠단 생각이 드네요.  ","10"
"87","Make it count. 순간을 소중히.  ","10"
"88","말이 필요없는 명작.로즈의 마지막 대사`로즈 도슨 입니다.`  ","10"
"89","내생에 가장 최고의 영화  ","10"
"90","10점도 모자람  ","10"
"91","명작.  ","10"
"92","추석특선으로 타이타닉을 틀어주셔서 ebs 너무 감사합니다 안틀어주셨으면 이 미친 걸작을 못보고 살뻔했습니다진짜 20년전 영화라고는 볼수없는... 세기를 대표할 걸작인네요 10점밖에 줄수없어서 아쉽구요  ","10"
"93","3시간이 넘는 영화임에도 불구하고 관객들을 이끌어내는 몰입도영상미 출연진들의 연기까지 다 완벽함.1998년에 개봉됬다는게 믿기지 않을 정도  ","10"
"94","102년전 세상에 두번다시 없어야할 참극이 지금 21세기 그것도 우리나라에서 일어났습니다 제발 모두 살아돌아와서 다시는 이와같은 참극이 없길...  ","10"
"95","그냥 최고  ","10"
"96","별점이 왜 9.1밖에 안되지????? 이건 10점줘도 모자란데..........  ","10"
"97","으리으리하게 쳐맞고 싶냐  ","10"
"98","사실과 영화적 재미를 믹스한 최고의 영화 중 하나  ","10"
"99","한번도 안본 사람은 있어도 한번만 본 사람은 없다..  ","10"
"100","10점으로는 부족하다 내가 왜 이영화를 이제서야 봤을까  재개봉했을때 보러갔어야 했다 시간없다고 차일피일미루다가 왜 이걸 이제야봤을까 15년보다도 더 오래된 영화라는게 믿기지 않는다 모든게 완벽하다 탄탄한스토리에 연기도 압권이었다.  ","10"
"101","중학생 시절 학교가는 척 하며 처음 가출했던 아침, 나는 극장으로 향했고아무도 없는 객석에서 혼자 눈물을 흠치며 본 기억이 난다. 절대 잊을수가 없는 혼자만의 추억이 있다. 시간이 참 빠르게 흘러 어느덧 30대가 되었고 추억속 명작이된 타이타닉  ","10"
"102","이영화를 보고 할수있는건 아무것도없다. 그냥 멍할뿐이다.  ","10"
"103","이영화를 보지 못한사람이 미치도록 부럽다. 처음의 감동을 다시 느낄 수 있다면..  ","10"
"104","폭풍같은 영화 다시 봐야겠다....최고로 사랑스러운 영화와 감동... 그리고 눈물  ","10"
"105","지금까지 본 영화중에서 가장 최고  ","10"
"106","디카프리오의 눈빛 아직도기억에남는다  ","10"
"107","이 배의 탑승권을 따낸건 최고의 행운이였어. 당신을 만났으니까. -영화 타이타닉중-  어제는 다리밑에서 잠을 잤는데, 지금은 최고의 배에서 여러분과 함께 샴페인을 마시고있잖아요,인생은 축복이니 낭비하면 안되죠. 매일매일을 소중하게, 순간을 소중히.!  ","10"
"108","명작은 세월에 구애되지않는다  ","10"
"109","점수가 1점대 7프로인데 정신나간 인간들은 영화 볼 자격이 없다고 생각함  ","10"
"110","동생들과 집티비vod로 같이 봣는데 그냥 명작  ","10"
"111","고등학생때 봤을땐 케이트윈슬렛의 아름다움을 보지 못했는데 지금 보니 디카프리오 못지 않다. 안어울리는듯 어울리는 최고의 커플.  ","10"
"112","별이 모자를네!!!  ","10"
"113","몇번을 봐도 재밌다ㅠㅠ이런게 명작이구나  ","10"
"114","내가 본 영화중 가장 슬프고 반복해서 봐도 더 슬프다. 이번 진도 배 사건으로,, 다시금 보게된다.. 마지막 생존자가 많이 있기를 ....바래본다.타이타닉호  ","10"
"115","이게 10점이 아니면 10점은 무슨영화냐 ㅅㅂ  ","10"
"116","20년전 개봉당시 매진이어서 계단에 앉아봤던기억이ㅎ다들 울고 마지막에 박수치고...흥행기록은 깨질지언정 이런 대작은 나오기 힘들듯하다최고의 영화  ","10"
"117","방금 ocn에서 하는거 다시봤습니다.또 울었습니다. 남자인데 잭한테 반하겠음.  ","10"
"118","명불허전  ","10"
"119","최고의명작이다 이건..     별점을왜깎아대일베충들아  ","10"
"120","Best of Best..  ","10"
"121","무슨 말이 더 필요한가..  ","10"
"122","무슨말이 더 필요한가? 그냥 최고죠..  ","10"
"123","이건 진짜 말로만 들었던 영환데 나온지 십여년이 지난 뒤 지금에도 감동적인 영화네요......ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ  ","10"
"124","이건영화가 아닌 명화!!  ","10"
"125","안보면 후회한다  ","10"
"126","내 인생 최고의 영화. 감독에게 감사  ","10"
"127","이런영화를 안 본사람이 불쌍하다...  ","10"
"128","인류역사상 최고의 영화 탑5엔 들어갈 영화.  ","10"
"129","정말로 인생영화입니다. 잭과 로즈의 사랑도 가슴아프고 절절하지만 타이타닉호 안에서 다른사람들을 위해 배를 타지 않고 서로를 안으며 죽음을 맞이하는 일등석 노부부와 아이들이 두려워하지 않게 이야기를 해주며 아이들을 재우는 엄마의모습 하나하나가 감명깊네요  ","10"
"130","한국에 멀티플렉스 없던 시절에 200만 관객을 넘은 것으로 추정되는  작품.. 요즘에 개봉되었다면 2000만 정도는 찍었을 듯 ㅋ  ","10"
"131","17년 만에 우연히 다시 보게 됐다. 모든 것이 새롭다. 죽음 앞에서 우리들의 모습...한순간도 소중하지 않은 순간은 없다. 죽는 날까지 소중한 삶으로 만들어 보자.  ","10"
"132","타이타닉 평점 원래 9.43이였다. 일베색휘들한테 평점 테러당해서 9.00까지 떨어졌다가 지금다시 이렇게 올라온거임. 현재 터미네이터2가 9.39로 네이버평점 1위인데 원래는 타이타닉임!  ","10"
"133","세월호 침몰당시  많은사람들이 살려고 했지만 그 살려는 의지와희망을 짓밞아버린 세월호선장은 사형해도 맞당합니다  ","10"
"134","중2때 이 영화를 처음 봤고 34살 아이의 엄마가 된 후 아주 오랫만에 다시 봤는데 이게 또 다른 느낌이더라. 배 침몰 직전 두 아이를 침대에 눕히고 아이의 엄마가 아이들을안심시키려  옛날 이야기를 해주는 그 장면에서 진짜 울컥...이게 명작이지..  ","10"
"135","이 영화같은 사랑을 하고 싶다  ","10"
"136","100년에 한번 나오는 영화 제임스 카메론은 아직 이 이상의 영화를 만들지 못 했다.  ","10"
"137","이건 좀.... 10점 안주기엔 그래?  ","10"
"138","마지막 할머니꿈에서 내 눈물이 대서양을 이루었다  ","10"
"139","어릴적 영화 아무것도 모르고 봤을때 할머니랑 같이 티비로 봤음...감동 그자체였음...  ","10"
"140","오늘 다시 봤는데 여운이 며칠은 갈 거 같다. 금세기 최고의 영화임은 당연하고 미래에도 계속 전해져 최고의 고전 영화로 남지 않을까?  ","10"
"141","옛날 영화지만 촌스럽지 않고 고전적인 스토리가 알찬 로맨스영화였다영화를 보면서 실제로 있었던 사건이라니 몰입도 장난안임ㄷㄷ  ","10"
"142","사실 이 영화에 대해서 잘 모르고 있었는데 오늘 보니깐 정말 감동 그 자체였어요. 남녀 주인공의 신분을 뛰어넘는 진실한 사랑에 감동이었고..특히 마지막에 남자주인공이 여자 주인공만이라도 살리기 위해서 고군분투하는 모습이 너무 와 닿았네요.  ","10"
"143","3시간처럼 느껴지지않는다  ","10"
"144","최고중의  최고 디카프니오의 25년만의 아카데미 수상을 축하합니다  ","10"
"145","아니 평점1점준사람들  로즈 의리 탓하는데.., 로즈가 무슨 일부러 지살자고 한것도 아니고  혼자 구명정 타게 됬을때 살 수 있었는데 잭한테 뛰어간건 뭔데  추워서 정신 잃을라 하는데 그상황에서 그럼 갑판에 둘이 올라갈라고 낑낑거리냐? 따지지좀말고보자  ","10"
"146","너무 먹먹해서 눈물도안나온다.  ","10"
"147","영화를보니너무감동적이었어요  ","10"
"148","""최고"" 라는 단어 밖에 나오지 않는 작품이죠ㅎㅎ 몇번을 봐도 재밌고 감동적인 작품입니다ㅎㅎ  ","10"
"149","진짜 너무 멋진영화다 진짜 이런명작 첨본듯  ","10"
"150","독서실갔다가 집에오니타이타닉 하고 있어서 결국 봤다시험3일남았지만 그게뭐라고 고2에 공부가 다가아닌것같고 오랜만에 감동받았다. 한편으론 세월호가 생각이나서 마음 아프지만 시험끝나고 다시한번더 봐야겠다.  ","10"
"151","수능망했다. 중학생때 보고 지금 고3인 내가 독서실에서 집으로 돌아와 TV에 틀어져있는  타이타닉을 봤는데 역시 한 번 보면 끝까지 볼 수 밖에 없는 영화이다. 감동에서 헤어나올수 없다. 공부가 손에 잡히지 않는다. 계속 생각이 난다. 수능망했다.  ","10"
"152","원래 네이버 영화 평점 9.5에 육박하는 부동의 평점 1위였는데 예전에 일베충들이 평점테러해서 9점까지 갔다가 다시 복구중. 20번은 본것 같은데 볼때마다 여운이 가시질 않는다 최고 ~~  ","10"
"153","잭이 바다속으로 사라지는 장면에서 정말많이울엇는데 감동적이다.  ","10"
"154","가슴을 울리는 여운이 사라지지 않는다... 두 사람이 서로만을 바라보고 사랑하던 순간들이 너무 아름답고, 영화 속 현실에서는 끝내 이루지 못한 사랑이라 너무 마음아픈 영화ㅠㅠ  배우들의 연기, 눈빛, 대사, 행동... 모든 장면들이 참 예쁘다  ","10"
"155","올해 제작됐다고 해도 믿겠다. 20년전에 봤을때보다 오히려 더 감동적이었다. 다만 바다에서 잠겨간 아이들이 생각나서 다시는 못 보겠다.  ","10"
"156","배가 침몰하는 와중에도 연주하는 악사들 때문에 참던 눈물 팡 터졌다....진짜 명작...명작..최고의명작...  ","10"
"157","레오는 뼛속 깊숙히 배우....그 잘난 얼굴 땜시 연기력 뭍힌다고 외모까지 망가뜨리는...아무한테나 배우 칭호 붙이지말자ㅜㅜ  ","10"
"158","한 마디만 하면 된다. 로즈 도슨.  ","10"
"159","옛날 영화라고 이제까지 안본 내가 너무 밉다  ","10"
"160","내가 지금까지 본 영화중에서 최고임..  ","10"
"161","진짜 타이타닉의  마지막 장면보다 여운이 남는 영화는 살면서 없을 것 같다 그장면을 볼때마다 정말 아련해진다...  ","10"
"162","시험기간인데...ㅠ시험공부할시간이줄어도안아까운영화ㅠㅠ  ","10"
"163","새벽에 보는데 세월호 생각에 저절로 눈물이 났다. 처음 봤을때 초딩이었는데 어느덧 시간이 흘러 30이 되도 똑같은 감정을 느끼다니 이런것이 명작인듯하다  ","10"
"164","한국 축구 침몰하는 꼬라지 보다 타이타닉 보니 명작이다 진짜  ","10"
"165","98년. 내나이 20살에 이영화를 보았었다. 그때도 감동이였지만 20년 가까이 지난 지금에 봐도 그 사랑은 감동이다.  ","9"
"166","이 영화는 이것보다 더 잘 만들 수가 없다. 연기자들이며 ost음악이며 연출이며 다 완벽하다.마지막이 슬퍼서 펑펑 울었지만 선체에 물이 찰 때도 세월호가 겹쳐서 거기서도 많이 울었다..  ","10"
"167","잭과 로즈가 살기 바라는 간절한 마음뿐이었다.  결말을 이미 알면서도 해피엔딩이길 바랬다. 그럴수 밖에 없었다.  ","10"
"168","이 영화를  본 자 가치있는 인생을 살았다고 자부해도 좋다  ","10"
"169","내년이면 내 나이가 40인데 중학생때 터미네이터2를 보고 충격을 받았고 군대 일병휴가 나와서 그 당시 애인이랑 타이타닉을 보고  감동을 받았고 30초중반 신혼때 아바타를 보고  감독을 찬양하게 되었다. 제임스 카메론은  그냥 신이다.  ","10"
"170","이만한 영화 없다 진짜; 8살 뭣도모르던 내가 봐도 진짜 울면서 봤음  ","10"
"171","정말 내 생에 최고의 영화  ","10"
"172","영화 끝나고 엔딩나올때 노래가끝날때까지 울고있엇다 안본사람들 꼭보세요  ","10"
"173","평점 올리자. 부당한 평점 테러가 있었다고 한다.  ","10"
"174","좋음  ","10"
"175","타이타닉을 이길 대작은 다시없을것이다.  ","10"
"176","일베충들아 평점내리지마 하여간 호구들  ","10"
"177","뭐야 타이타닉 왜 갑자기 순위에서 떨어졌나했는데 평점테러있었나내 삶에 다시 없을 영화  ","10"
"178","내 인생의 전부는 타이타닉이다 난 아직 열여섯 살밖에 안된 아이 이지만 이 영화를 보고 심장이 느려진 적이 없었다 항상 타이타닉을생각하면 가슴이 뛰고 설레고 그 장면 속에 들어가고 싶은 충동을 느낀다 그리고 난 이것을 즐기며 생활해나간다 레오사랑한다  ","10"
"179","ebs는 다른 곳과는 다르게 예전 명작들을 많이 틀어줘서 참 좋네요... 오래간만에 보는 타이타닉 오늘 하루 제 가슴속을 아련하게 만들어주네요ㅠ  ","10"
"180","옛날영화지만 지금개봉해도 손색이없다 예전에도봤지만 오늘 다시보니 말그대로 명작이다  ","10"
"181","볼때마다 펑펑 움 ㅠㅠㅠ  ","10"
"182","중딩때 배가 침몰하네 별 감흥이 없었다 다시 본 오늘 웬지 겁네 슬펐다  실제 1500명 가까이 죽은 실존하는 이 사건이 모티브라는걸 느끼며  그리고 매번 봐도 노래가 제일 갑이다  ","10"
"183","십대때 처음보고 이십대.. 서른살되서 다시봤는데도 너무감동적.. 세월이지나도 어쩜감동이 그대롤까...이래서 명작은다른듯.. 평점이라는 단어도 무색하다  ","10"
"184","10점말고 뭘 줘야하나  ","10"
"185","수작중에 수작 최고에요  ","10"
"186","몇번이나 운건지 모르겠다. 영화를 보면서 그렇게 우는 편이 아닌데 솔직히 영화속 조연들, 주연들의 양심이 현재의 사람들과 확연히 달라서 더욱 슬펐던 것 같다. 결국에는 잭은 죽었지만 더슨이라는 성을 쓰고있다는게 아련했다.  ","10"
"187","노답들때문에 평점내려간 명작  ","10"
"188","정말 잘 만든 영화. 그리고 타이타닉이 극장에 상영되던 그 시절 생각들로 가슴 먹먹해지는 영화에요  ","10"
"189","내년이면 국내 개봉일 기준 20주년..정말 다음 장면, 대사 다 외울 정도로 본 영화인데 10년 전에봐도, 약 20년 후인 지금 봐도 어색한 것 없이 너무 아름답고 감동적. 당시 영화관에서 못 본 것이 한.. 제발 20주년 기념 재개봉해주세요!!!  ","10"
"190","왜 명작들은예전에만 나오는걸까..  ","10"
"191","저당시 레오나르도 디카프리오의 외모는  전세계 탑으로 뉴스에 나올정도였는데...시간이 가면 갈수록 연기도 잘함...같은 남자지만 헐리우드 배우중에 정말 좋아함.모 타이타닉 평점은 굳이 말 안해도...20세기 최고 명작임  ","10"
"192","10점이 아니라 100점을 주고싶다  ","10"
"193","타이타닉짱짱맨  ","10"
"194","와.......대단하다......세기의 명작  ","10"
"195","형용할수가 없게 이시대 최고의 영화...운명같은 사랑은 믿지않았는데...없을거라생각했는데...운명같은사랑을 믿게한 영화...이걸 볼수있게 이시대에 태어난게 감사할따름..  ","10"
"196","미친영화죠.  ","10"
"197","네이버야 10점만점말고 백만점만점줘라 이영화개대박  ","10"
"198","관람객5년 단위로 재개봉해야할 영화  ","10"
"199","내 인생 명작 진짜 이런 영화 디시 안 나올듯 잭과 로즈 사랑도 그렇지만 그 사이 사이 내용과 화면과 정말 슬프고 그 시대에 이런 명작을 낼수있다는게 정말 놀라울 지경  ","10"
"200","영화같다는 말은 타이타닉에서 나왔을지도  ","10"
"201","이영화를보면 자꾸 눈물이 난다. 이유는... 20년이 지나도 최고우 영화.  ","10"
"202","오늘 다시 보면서 느낀건 로즈은 왜 혼자 나무판자에 있었던걸까이다....잭이 너무나 안타까웠다. 그또한 인간의 본성이었으리라.... ㅜㅜ잭 ㅠㅠ  ","10"
"203","미친 영화..  괜히 역대 전세계 흥행 2위가 아님 ㄷㄷㄷ  ","10"
"204","초등학생때 타이타닉 비디오 빌려와서 아부지랑 같이 봤던 어린시절이 생각나네요....다른부분도 다 감동이지만 마지막 순간까지 음악을 연주하던 연주자들이 감명깊었습니다.  ","10"
"205","디카프리오의 비주얼에 반하고, 배우들의 연기력에 반하고, 탄탄한 스토리에 반하고, 연출력에 반하고, ost에 반하고.. 끝도 없이 반하고 감동했던 195분  ","10"
"206","1998년 3월 12일 목요일 오후 3시 20분에 종로3가 서울극장 지하 8관에서 관람. 평일인데도 줄을 서서 표를 샀고 영화가 끝나고 물밀듯 밀려오는 감동의 여운에 1층 음반매장에서 타이타닉ost 테잎을 구입해서 집에 갔었던 기억이 생생하다.  ","9"
"207","어느것 하나 흠잡을 데 없는 걸작중의 걸작  ","10"
"208","아마도 세기를 넘어설 영화  ","10"
"209","내인생최고의영화임.  ","10"
"210","일베벌레들이 평점테러해놨네요   그것들은 왜사는지  ","10"
"211","이 영화를 능가할 영화는 없다. 이 영화를 이길 영화음악도 없다. 그냥 인류가 만든 최고의 대작.  ","10"
"212","아무리 슬픈 영화를 봐도 이정도로 질질 짜진 않았다... 슬퍼서 울고 너무 잘생겨서 울고...  ","10"
"213","안봤으면 얘길하지마 이자식들아~!  ","10"
"214","OO이지나서 봐도 감동이다  ","10"
"215","그냥 내가 본 영화중에 가장 최고인 영화  ","10"
"216","10년이 지나도 다시 보고 싶은 영화.  ","10"
"217","모든것이 퍼펙트한 영화~   이게 정녕 15년 전 영화라니......  ","10"
"218","인생 최고의 영화... 여운이 많이 남는다  ","10"
"219","이거 안 보고 국대 경기 봤으면 스트레스만 받았을텐데... 역시 타이타닉 보길 잘 했네요 언제봐도 여운이 남는 영화. 컴퓨터로 보는 것과 달리 tv로 보면 뭔가 느낌이 다릅니다. 고맙습니다 카메론님  ","10"
"220","별 왜 10개밖에 없냐? 100개는 갖고와야지  ","10"
