"","reviews","points"
"413","관람객소재가 너무 신선함...리뷰를 보지말고 봐야 더 뭉클한 영화인듯...  ","10"
"414","별로...재미 없네여  ","5"
"415","관람객인생영화 ㅠㅠㅠ 감동적이고 이런스토리의 영화는 처음 ㅠㅠㅠ  ","10"
"416","관람객재미있고 슬펐던...너의 이름은 생각났어요  ","10"
"417","보는 내내 지루하지 않고 계속해서 생각하는 영화  ","10"
"418","관람객정말 재밌게 보고 왔습니다 처음 무심코 지나갈 법한 장면들이 전부 이어질때, 감미로운 음악 까지 더해져서 무척 감명 깊게 봤습니다 연인 분들끼리 함께 보기 좋은 영화에요옆에 있는 사람의 소중함을 느끼게 해줍니다  ","9"
"419","스포가 중요하지 않는 영화장면 하나 하나가 소중하고 아련한영화  ","10"
"420","아무렇지 않게 본 첫 장면이 다시 되돌아 보니 너무 눈물이 났다. 보면서 이해하기 약간 힘들었지만 마지막 에미의 시점에서 본후 그때부터 슬픔이 밀려왔다 정말 슬프고 여운이 많이 남는다  ","10"
"421","가슴 먹먹한 일본식 로멘스.. 찝찝하니 보면서 계속 애뜻하고 그러네요 ㅠㅠ 돈아깝지않은 영화  ","10"
"422","뻔한 스토리인가 했더니 의외로 뻔하지 않았음..  그리고 눈물 나오려는거 가오 때문에 참았는데 집에서 봤으면 울었을듯  ","10"
"423","이렇게 슬픈 영화일줄이야..  ","10"
"424","이건 진짜 두번봐야함. 눈물이 마르지 않는다.  ","10"
"425","호불호가 극명하게 갈리는 영화인 듯 싶네요. 재밌고 슬프다는 평 많길래 봤는데 좀 지루했네요...  ","4"
"426","관람객그저 그랬음.. 엄청 슬프기를 기대했는데 그냥 연애 스토리  ","6"
"427","관람객머리로 잠깐씩 이해가 안가도 편하게 끝까지보세요. 마음이 이해할겁니다.  ","10"
"428","언제쩍 신파냐 일본영화도 변화가 필요하다 일본영화 좋아해서 웬만한건 다 봤고 너그러운 편인데 일단은 남배우가 연기를 너무 못해서 감정이 안실리고 내용도 뻔하고 지루했다  ","1"
"429","관람객전체적 평도좋고..&#39;지금 만나러갑니다&#39;와 비슷한 영화인줄알고 기대하고봤더니..아쉬움이 크네요..  ","7"
"430","관람객감동적이긴 하나 잘 모르겠음  ","8"
"431","관람객잔잔 서정적 지루할 수도 있는 영회  ","7"
"432","여주보러 갈거면 가세요  미모가 상당합니다. 저도 여주 20분 정도 보다 잤습니다.  ","1"
"433","평점알바 ㅎ광고속아서 보다가 잠안자고 끝까지보면 기대할만한게 나올 줄 알았는데 그냥 잘걸그랫어요^^슬퍼서 눈물닦은게아니라 하품 심하게하다 눈물닦음ㅎ  ","1"
"434","방금봤는데 하품때문에 눈물이 ..  ","1"
"435","관람객먼가 부족한 느낌...?  ","5"
"436","0점이 없는게 아쉬운 영화  ","1"
"437","우는사람한명도못봤다 더 이상의 설명은 생략한다 질문받는다.  ","1"
"438","엄청 기대하고 봐서 그런가...생각만큼 슬프지도 않고 별로임  ","1"
"439","공감안되는 설정. 전형적인 일본식 억지컨셉. 남자주인공 울지도 못하고 애매한표정의 불편. 어휴 내시간.  ","1"
"440","처음부터 끝까지 너무 지루해  ","1"
"441","진짜 영화1도재미없다 절대 안보는게 나음  돈아까움 뭐가슬픈지도모르겟슴 눈물 한방울도 안흘림ㅋㅋ 재미없어서 잠만와서ㅜ졸뻔  ","1"
"442","저는 감정이 말라 비틀어졌나봐요. 영화보는게 이렇게 힘들수가.. 노는것도 쉽지않다는 교훈과 공부 열심히 해야지라는 다짐을 하게 됬어요  ","5"
"443","나만지루한강강강? ㅠㅠ  ","1"
"444","관람객그냥 아이디어 괜춘한 멜로영화... 굳이 영화관에서 질질짜면서 볼 영화는 아닌듯.  ","1"
"445","우리나라 연출부와 배우들의 힘을느꼈다한류가 왜 통했는지를...  ","1"
"446","킬링포인트는 에미...에미....너무 길었던 코미츠나나 화보영상 본느낌  ","2"
"447","별점주는것도아깝다.진짜 평점보고 봤는데 개판이네.죽이고싶다  ","1"
"448","화면이 너무 뿌옇고 .... 재미 없었네요근데 재미 없다고 하면 비추천 누르시는 분은 뭔지?  ","2"
"449","관람객다른 사람들 관객평이 정말 이해가 안되네. 이 영화는 맬로보단 전형적인  sf영화 아닌가요. 감정 이입을 위한 사전 설명이 너무 짧아 아쉬웠습니다. 그리고 일본 특유에 리엑션에서 더 집중이 힘들더라구요. 그리고 별개로 애미에서 빵터졌습니다ㅋㅋㅋ  ","1"
"450","평점 알바그럴듯하네 내가 속다니..  ","1"
"451","별 반개도 아까워요;; 자꾸 애미만찾고 집중도안되고감동도없고 .. 시계만4번봄 언제끝나나  ","1"
"452","관람객생각보다. . 기대 이하네요. .  ","1"
"453","평점만보구 관람한 내 잘못이네요 과한평점 인듯하여별반 드립니다  ","1"
"454","평점 보고 진짜기대하고봤는데 영아니네요..중간에나옴..  ","1"
"455","알바 한명당 4만원씩 써서 관객동원이 11000명이면 헛돈썼네. 이딴 쓰레기도 돈주고 가져오냐??  ","1"
"456","와 평점쓴거 처음인데 노잼이고 화나서 써봐요페북믿고 봤는데 일본전역을 울리긴 무슨하품만 나오고 이해도 안돼는 영화 처음입니다  ","1"
"457","1.남자배우 연기력이 너무 부족해서 몰입도를 떨어뜨림 2,비현실적인건 이해하는데 세계관설명이 부실해서 너무 전개가뜬금없음 결론은 이좋은소재를 살리지를못해서 마음에 와닿지가 않았음.. 이런류의 영화는 정말 항상 감동깊게 봤는데 이번껀 아니였음..  ","1"
"458","감정적으로 이입이 되지 않는 영화.... 억지 눈물을 자극하려는 그런 느낌밖에 못받음. 애매한 3류 판타지로맨스 영화인듯  ","1"
"459","수많은 타임  슬립 영화를 봤는데 유일하게 재미없게 본 영화.. 내용이 억지 스러워요.  여주인공이 예뻐서 5점. 그거 아니면 한 3점..  ","5"
"460","와 알바 다 죽인다진짜 ㅅㅂ  ","1"
"461","오타쿠들이 올려논 거품평점 방지용  ","1"
"462","눈물이 고일때쯤 에미 때문에 쏙 들어감..감동은 개뿔 오글거리고 다른영화볼걸; 차라리 클래식을 한번 더 보셈  ","1"
"463","개인적으로 상당히 어색하고 지루했습니다..영화관에서 나올때 대부분의 사람들도 재미없었다고 하던데 평점이 왜이리 높은지 모르겠네요  ","3"
"464","평점 믿고 가지 마세요..  감정이입은 고사하고 허접해서 웃음 나오고 영화가 루즈합니다..  뭐 여자주인공은 이뻐요.  ","1"
"465","관람객주연이 진짜 연기못해요!  ","1"
"466","대체 이렇게 평점이 좋은 건 왜 때문이죠? 남편이랑 배우들 연기 때문에 하나도 몰입 못하고 엄청 슬픈장면에서 박장대소만 하고 왔어요... 왜 저런 씬이 오케이된 거지 싶은 장면이 한둘이 아님. 배우들 연기를 보면 막 대본의 지문이 눈앞에 떠다님;;;;  ","1"
"467","눈물 1도 안남...다 알바인가봄  ","1"
"468","살면서 이렇게 많이 울어본건 처음입니다 하품하다 턱 빠질뻔했네ㅋ  ","1"
"469","0점을 못준다는게 아쉽다.벤자민 버튼의 시간은 거꾸로간다의 하위버전이것은 리얼급으로 쓰.레.기 영화다  ","1"
"470","관람객평점에 속앗다. 페북광고는 믿고 걸러야지^^  ","2"
"471","내가 이상한건지 정말 재미없다.넘 지루해서 중간에 나갈까 생각함.끝에서 재밌어 질까봐 남아있었는데 후회.시간낭비 돈 낭비개인적으로는 완전 비추해요.  ","1"
"472","이해 못해서 안 슬픈게 아니라 너무 진부하고 지극히 일본스러운 영화네요 영상미는 나름 뛰어나고 애잔한 감정을 느낄 수는 있지만 인생영화라느니 펑펑 울었다느니 한 번 더 보고 싶다느니 하는 건 ㅠㅠ 말도 안되고, 평점에 낚이지 말아야 겠다고 느꼈습니다  ","1"
"473","보다가 잘뻔햇어요 불면증있으신분들 특효약ㅋㅋㅋ  ","2"
"474","눈물은무슨 남주발연기 오글거려 웃음만 나옴차라리 친구로 잠깐나온 납득이조정석 닮은 배우가 더 자연스러웠음.너의이름은 같은 여운 남기고 싶어한거같은데 설정부터 이해안되게풀어놔서공감도안되고 절절함도안느껴짐 여주 이뻤다는것만 남음평점에낚이지마요  ","1"
"475","네이버 영화 평점 보고 속아서 봤어요.제가 내놓으라하는 울보라 화장지 주머니에 가득 챙겨갔으나 눈물 단 한 방울도 흘리지 않았어요.현실감 없는 스토리 전개와 억지스러운 감동덕에 돈도 아깝고 시간도 아까웠습니다.  ","1"
"476","울엇습니다 .... 하품하다가  ","1"
"477","베댓 못내리냐 이걸 두번봐야 안다고? ㅋㅋ 장사를 해도 이따위로 하네 ㅋㅋ 이새x들 적당히해라 진짜  ","1"
"478","저는 감수성이 풍부한 편인데 재미없었습니다.  ","1"
"479","한품 많이해서 눈물이 나오네..  ","1"
"480","나는 잠시후, 영화가 끝날때의 나를 기다린다  ","1"
"481","여운 일주일 갑니다...ㄹㅇ  ","10"
"482","누구에게는 설레이는 출발점, 다른 누구에게는 슬픈 종착역  ","10"
"483","눈물이 너무 많이나서 미쳐버리겠다  ","10"
"484","한번 보신 분들은 다시 보기 귀찮다면 처음 5분이라도 다시 보세요....  ","10"
"485","두 번째 볼 때 처음부터 여자 입장에서 몰입되다보니까 울었다 여자 마음이 얼마나 찢어졌을까.  ","10"
"486","다시보고 싶은데 슬퍼서 2번은 못볼 거 같다.. 더 슬플 거 같아  ","9"
"487","이런 것도 못하면 앞으로 아무도 못 사귄다. -타카토시-  ","9"
"488","오늘에서야 처음봤는데 여운이 엄청나네요ㅜ 보면서 계속 이해가 안돼서 중간중간 뭐지? 하면서 봤는데 중후반부부터 이해되기시작하면서 너무 마음이 저릿저릿ㅜ 개인적으로 지금만나러갑니다 이후 최고의 일본영화인듯  ","10"
"489","두번 보면 첫 장면부터 울게된다...  ","10"
"490","뻔한스토리네 유치하다 지루하다 언제끝나나.. 하고 보다가 마지막 10분에 눈물 콧물 다뺌ㅋㅋㅋㅋ  ","10"
"491","아니 왜 두번 보니까 더 슬픈건데..5분에 한번씩 울었으뮤ㅠ처음은 타카토시 관점으로 봤다면 두번째 봤을땐에미 관점으로 봤는데 그래서 더 슬펐던거 같다사랑하는 사람 그리고 미래의 자식한테도 추천할 최고의 인생영화!  ","10"
"492","서른의 마지막 나이. 이렇게 억소리네며 울줄몰랐다. 아직 심장이 말랑말랑한가보다.  ","10"
"493","처음으로 이렇게 영화를 세번째보고 글을 남깁니다.우린 스처지나가는게 아니고 끝과 끝이 원으로 만나 이어지는게 참 항상 옆에 있는 연인에게 더 많은 사랑표현을해주지 못한 자신에게 반성하며 사랑한다 다시금 표현하게 되네요  ","10"
"494","너무도 안타깝고 처음부분에 왜 울었는지 후반부에 다 이해가 됐다. 제목에 끌려서 봤다가 새벽5시에 펑펑 울었던 영화. 슬프고도 미어지는 감정을 어떻게 표현해야할지 모르겠다.  ","10"
"495","중반부터 펑펑 울었습니다. 이게 바로 이쁘고 아름다운 사랑이구나 하고 느낄 수 있었던 시간이었습니다. 정해진 시간동안 사랑할 수밖에 없는, 그리고 둘중 하나는 점점 어제의 시간을 기억하지 못하는 그 상황이 얼마나 슬프게 느껴지던지.  ","10"
"496","울고싶으면 보세요 개 오집니다.... 꿀잼  ","10"
"497","머리로 이해하지 말고, 가슴으로만 받아이면 사랑스러운 영화  ","8"
"498","영화보는 내내  가슴아프다 라고만 생각하다가 끝날때쯤엔 참 가슴아프다 라고 생각했는데 몇일이 자나도 가슴이 아프네요.문득문득 생각나고 그냥 그들이 슬프고 그래요.특히 여주인공 마음이 애려오네요....  ","10"
"499","내 로맨스 인생영화...  ","10"
"500","이 영화를 보고 느낀건 나도 저런 사람과 연애를 할 수 있을까? 이게 너무 부러웠고 서로를 위해 배려하고 눈물흘리는게 너무 슬펐습니다.중후반으로 넘어간후로 너무 많이 울었고,여운이 많이 남는 영화입니다.저때 개봉했을때 안본게 너무 후회됩니다.ㅠㅠ  ","10"
"501","대박.... 꼭 한번 또 봐야지  ","10"
"502","내 인생작... 너무 슬프면서 감동적이다  ","10"
"503","내 생에 최고의 영화입니다. 어떤 말로도 표현 못함  ","10"
"504","10점 그이상. 여운이 남는 영화  ","10"
"505","정말 개같이 슬프네 후반부에 휴지없으명콧물 1리터정도 마실듯  ","10"
"506","진한 여운이 남는 영화..!  ","10"
"507","한번만 보기 아쉬운 영화. 두번째 보면 더 슬퍼짐.  ","10"
"508","지금껏 봤던 사랑 영화중 클래식다음으로 슬픕니다..  ","10"
"509","고마츠 나나의 미소가 슬펏고 고마츠 나나의 눈물이 슬펏다  ","10"
"510","여러번 봤지만... 보면 볼수록... 눈물나는 영화입니다  ","10"
"511","최고로 감동적이었던 영화  ","10"
"512","진짜 영화보고 한번도 운적이없는데 보면서 질질짰다 개띵작  ","10"
"513","두번보고 더많이울었네요..  ","10"
"514","제 인생작 입니다!! 무조건 보세요!!사랑의 의미에 대해 곱씹게 되는 아주 좋은 영화입니다!!  ","10"
"515","피시방 알바하다가 질질짰네요. 이해안가는게 여주는 점점어려지는거아닌가요 ? 이게 뭔말이죠 ? 5살남주면 35살 여주고 35살 남주면 5살 여주인데 이게 뭔내용인지 모르겠어요.  ","10"
"516","네이버 평점은 별로 신뢰가 안가서  안남겼는데 이영화보고  처음으로 평점남깁니다. 현재까지 3번 봤네요..  ","10"
"517","이건 여자 가 넘  불쌍한데.... 시간을 돌려라...  ","10"
"518","로맨스가 보고싶을때...  ","9"
"519","한번  보고 끝내기에는 아쉬워 또 보았습니다  ","10"
"520","영화보고 꺽꺽대면서 운적 처음임... 나는 줄거리를 먼저 보고 영화를 보는 타입이라 대충 내용알고서 봤는데도 에미의 따뜻함에 마지막에 눈물 콧물 흘리면서 봤음.. 2번째 보려고 하다가 5분만에 너무 울어서 다시 못보고있음.. 여운이 많이 남는 영화..  ","10"
"521","여운이 이렇게 남았던 영화는 처음이다..  ","10"
"522","일본 영화를 보는 이유를 잘 말해주는 영화.  ","10"
"523","이건 진짜 진정한 로맨스 영화  ","10"
"524","무심코 본 영화가 나의 인생영화가 되었다.  ","10"
"525","영화보면서 이렇게 운건 처음인것같네요미친영화 인생작  ","10"
"526","평 남기는거귀찮아도 10점주려고남김..  ","10"
"527","와 이 정도면 영화 역사상 베스트 10 아닌가?  ","10"
"528","처음엔 엥?엥? 이러면서 보다가 나중엔 엉엉하면서 보게된다  ","10"
"529","영화보고 이리울어본건 처음인듯  ","10"
"530","관람객후반부에는 장면마다 울컥울컥해요  ","10"
"531","일본 영화 입덕작 ㅠㅠㅠ  ","10"
"532","내갠 처음이 너에겐 마지막이었구나 를 이해한 순간부터 너무 슬펐다.진짜 설정자체가 너무 비극인듯.... 나는 점점 더 상대를 기억해가는데 상대는 점점 나를 잊어간다니.. 참신한 설정에 놀랐고 감정선을 너무크게 폭발시키지도 않고 잔잔하게 잘표현했다  ","10"
"533","에미의 1일부터 진짜 미치도록 울었다... 내생애 영화 1위 바뀌었고 여기서 하나!!! 왜 에미만 힘들게 다 알고 시작했을까... 에미가 15살 타카토시에게 말해줬다면 더욱 뜨거운 30일을 보내지않았을까?? 너무 에미만 희생해서 더슬픈거같다ㅠㅠㅠㅠ  ","10"
"534","에미야.. 영화가 많이 슬프다 ㅜ  ","10"
"535","비행기에서 봤는데 진짜 엉엉 울었음 ㅠㅠ 연인끼리 보는걸 추천합니다!  ","10"
"536","설명이 되지 않는 부분이 많은 세계관이라는 단점에도 불구하고 재현된 현실안에 있는 그들의 이야기는 가슴을 두드린다. 고마츠 나나는 영화속에 머물러 있다.  ","9"
"537","무조건 두번 봐야 하는 영화!처음엔 감동적이네! 였지만 두번 짼 눈물이 계속 흘러요 ㅠㅠ  ","10"
"538","일본영화는 역시 로맨스영화.. 너무슬퍼  ","10"
"539","10점을 주지 않을수가 없다  ","10"
"540","너무하다 스토리가.. 슬퍼..  ","10"
"541","일본감성에 흠뻑 젖다..  ","10"
"542","논리적으로 어떻게 가능한가? 라는 생각만 안하고 보면 깊게 빠질 수 밖에 없는 영화  ","10"
"543","환타지, 비현실적이잖아. 로또 번호 교환부터 해햐지  ","9"
"544","마지막 10분이 너무 좋았어요 ㅠ  ","9"
"545","처음에 크게 기대하지 않고 봤었는데, 그 먹먹함이라고 할까? 한번 보고 나서 &#34;에미&#34;의 입장에서 한번 다시 보니 더 슬프고 애잔하더라구요. 봤던 영화 중 &#34;이프온리&#34;, &#34;지금 만나러 갑니다&#34; 가 생각났어요. 암튼 꼭 추천합니다  ","9"
"546","머리가 아닌 가슴으로 이해해야 하는 영화.. 말도 안되는 내용을 이처럼 아름답게 그릴 수 있을까.. 가슴이 먹먹하다  ","9"
"547","시간의 모순점 마저 아름다운 영화  ","9"
"548","눈물은 안났지만 감성쩌는영화다 감독,작가 칭찬해~  ","9"
"549","인생 최고의 영화이다..  ","10"
"550","말이필요없다그냥최고  ","10"
"551","처음에 내용이 어려워서 일시정지하고 스토리 이해하느라고 이런저런 이야기들 주고 받다 보니 흐름이 깨져버렸네요 ㅠ 그럼에도 마지막의 여운은ㅠ 내용이 진행될수록 다 이해가져요ㅠ 보시는분들 이해가 잘 안가더라도 이해하려 하지 말고 그냥 쭉 보세요.  ","10"
"552","처음 볼때는 의아한 감동, 두번째로 볼때는 오열  ","10"
"553","이영화는 두번볼때가 더 재미있다..  ","10"
"554","미쳣어이건ㅠㅠ내인생최고다  ","10"
"555","영화를 영화로 끝내지 못하는 내가 싫었다 서로의 35살 이후의 인생을 생각하니 너무 슬펐다. 두사람의 인생에서 딱 한달. 연인이 될수 있는 그시간을 위해 그리고 그시간을 생각하며 살아갈 35살 이후의 인생이 너무 슬프게 느껴졌다.  ","10"
"556","나의 인생영화처음 봤을때 마지막에 울었고바로 이어봤을땐 내내 울었다  ","10"
"557","10점!.!.!.!.!  ","10"
"558","인생작. 최고....!  ","10"
"559","너무 가슴아픈 사랑이야기ㅠㅠ  ","10"
"560","여주 비밀 풀렸을때 스토리 개연성 논리적으로 생각하다보니 집중이 저하됐다. 나처럼 설명충기질 있는 사람은 딴길로 샐 수있다. 그리고 후반에 남주가 설명충짓을 하는데 그게 여운을 좀 감소시킨다. 영화가 너무 친절해도 감동이 떨어진다. 그래도 고마츠나나가  ","8"
"561","시공간을 뛰어넘은 사랑, 사랑스럽다.  ","9"
"562","전부는 아니지만 다른 많은 영화에서는 큰 비중없던 첫장면이 최고의 감동을 선물하는 영화  ","10"
"563","내일 또 봐요. 그럴 수 있다면 좋겠어요.  ","10"
"564","와 진짜 잘 만들었다...  ","10"
"565","ㅠㅠㅠㅠ 새벽에 오열해버렸네요보고나면 후유증이 엄청 남아요... 하루종일 먹먹 하네요  ","10"
"566","너무 감동적인 영화였어요 :D  ","10"
"567","오랜만에 인생영화 찾음  ","10"
"568","나는 내일, 어제의 너와 만난다. ㅜㅜ  ","10"
"569","말이 필요없음....  ","10"
"570","평생 잊지 못할 영화..내도록 몰입해서 봤어요 진짜 너무 슬퍼요 ㅜㅜ  ","10"
"571","첫씬, 에미가 뒤돌면서 눈물흘릴때 소름 돋았다. 그게 이어져 몇몇씬이 정말 슬펐다. 그러나 왜 25살 타카토시는 15살 에미에게 찾아가 스포했을까란 생각이 들었다. 20살에 만나는 그들은 같은 풋풋한 사랑을 맛봐야했을텐데. 에미의 희생이 안타까웠다.  ","8"
"572","지금 만나러 갑니다&gt;&gt;다케우치 유코 입덕영화 나는 내일 어제의 너와 만난다 &gt;&gt;고메츠 나나 입덕영화  ","9"
"573","가슴이 먹먹해져서 다시 처음부터 보기 겁나는 영화에요. 이 내용을 다 알고나서 다시 볼 수 있을까? 라는 생각을 남긴 영화.. 일본 로맨스 영화는 여운이 강하게 남는거같아요. 안타깝고 슬픈 사랑 이야기네요..  ","10"
"574","마지막 씬 여주 설정 졸귀 ㅋㅋ  ","10"
"575","언젠가 내가 좋아하는 너랑 이영화를 같이 보고 싶다 이영화 재밌다.  ","10"
"576","오랫만에 두번 볼만한 영화를 만났네요.  ","10"
"577","에미 입장에서도 제작되면 좋겠다좋겠다  ","10"
"578","보는 내내 왜이리 마음이 아픈지....진짜 영화관에서 못 본게 아쉬운 영화다.  ","10"
"579","이런 영화를 영화관에서 못 봤다는 사실이 너무 개탄스럽다ㅠ  ","10"
"580","이 무슨 운명의 장난인가.. 너무 슬펐다.  ","10"
"581","봤는데 이해하기가좀힘든부분이잇엇는데나중가니깐 감정닿는대로보니 여운이남긴하네요좋은영화입니다 .  ","10"
"582","상자를 남주의 마지막날에 여주한테 주면 상자의 시초를 찾을 수 없기 때문에 타인패러독스 일어날텐데, 펑!이거 말고도 떡밥 좀 많이 남아있긴함  ","7"
"583","그냥 보세요 제 인생 로멘스영화입니다  ","10"
"584","가슴이 먹먹해서 몇번이나 보길 그만두었다. 너무 가슴이 아파 미어진다.  ","10"
"585","지금 곁의 남편이 더 소중해진 영화. 질질짜고 난리였는데.. 무튼 이렇게 같이 늙어간다는게 너무 좋고 그 많은 사람들 60억 지구에서 널만난건 행운이야 사랑해 요리조리한눈팔지말고 나를봐  ","10"
"586","안본 사람은 있어도 한번만 본 사람은 없는 영화.  ","10"
"587","이렇게 울면서 본 영화는 오랜만입니다 ..정말 감성을 적시는 슬프지만 따뜻한 영화네요  ","10"
"588","췌장보다 100배는 슬픈 듯..  ","10"
"589","그의곁에 겨우 다다랐다.  ","10"
"590","제 인생 영화를 찾았습니다. 당장 교토에 성지순례를 가고 싶은 심정이네요. 이런 영화를 볼수 있어서 살아 있어서 기쁘다 라는 생각이 들게 해주는 좋은 영화였습니다.  ","10"
"591","관람객한번보고 다시 보고싶어지는 영화  ","10"
"592","관람객반드시 두 번은 봐야 하는, 그러나 두 번을 못 볼 그런 작품  ","10"
"593","너무나 아름다운 영화... 진짜 여운이 끝없이 밀려온다...  ","10"
"594","진짜로맨스영화보고이렇게운건처음이다..  ","10"
"595","진짜 일본은 이런 책이나  이런 영화 잘찍어내는 구나  일본답다  ","10"
"596","감동적이다 일본영화보고 운적 처음  ","10"
"597","정말 한번쯤은 봐야하는 영화 인듯... 기대하고봐서 눈물은 생각보다 안났지만 그래도 논리적인거 다 접고 감성적으로 봐야하는 영화  ","10"
"598","여자가 너무 불쌍하다. 남자는 여자에게 말하면서 울기라도 했지 여자는 끝까지 남자를 위해 연극을 했다는게...  ","10"
"599","역시 사랑에 노력은 필요한거구나 .. 상대방을 생각하는 배려 ... 다시한번 깊이 생각해봤습니다.  ","9"
"600","타임루프물이라는 뻔한 주제일지도 모르겠지만, 애틋한 사랑에 나도 모르게 감정이입이 되고, 사랑하게 만드는 영화, 하지만 언젠간 다가오는 이별의  아픔을 너무나도 잘 달래주는 영화가 아닐까하다.  ","8"
"601","관람객처음 그 장면이 제일 슬픈장면일 줄은...  ","10"
"602","다시 만날 수 있을까요. 응, 내일 만나  ","10"
"603","보는 내내 가슴 먹먹해진다...크리스마스 선물같은 영화  ","10"
"604","내 나이 35살 .. 울었다..  ","10"
"605","첫장면이 제일 슬픈 영화  ","10"
"606","그냥 모든게 아름다울 뿐  이것이 현실이 아님에 고마울 뿐  ","10"
"607","영화를 보면서 점점 더 주인공의 아픔에 공감하게 된다..  ","9"
"608","두사람의상황속으로몰입하다보면 어느순간부터 눈물이 멈추지를 않는다  ","10"
"609","처음으로 끝나지 않았으면 좋겠다고 생각한 영화..두번보고싶은 영화..계속 반복하고 싶은 영화..시간을 초월한 사랑을 너무나 잘 그린 아름다운 영화..  ","10"
"610","제가 고딩때 수능수리 1등급이였는데요. 이 영화는 수리4점 짜리보다 더 복잡하네요....  ","10"
"611","간만에 영화받다고 생각들었음  ","10"
"612","너무....슬프다..ㅠㅠㅠㅠ  ","10"
"613","러브레터 이후 최고의 일본 영화  3번 더 봐야지  ","10"
"614","태어나서 처음으로 평점 남깁니다.  ","10"
"615","아니 일본은 도데체 무슨 생각으로 이런 아름다운 영화를 만들까..여주같은 여자가 어딨어,,  ","10"
"616","시간을 역행해서 5년마다 만나게되는..그러나 서로를 알아볼 수 있는 시간은 20살때의 단 30일너무 슬프네요ㅜㅜ 진짜 아직도 찡합니다ㅠ  ","10"
"617","너무 재밌게 잘봤네요 또 볼거에요  ","10"
"618","일본 특유의 감성과 영상미는 최고인듯...정말 감명깊게 봤고 마지막 연출에서 진짜 울뻔했다.ㅜㅜ  ","10"
"619","일본은 참 시간여행 관련해서 영화 잘 만들어~  ","9"
"620","관람객재밌었음 ㅎㅎ 한번쯤 볼만합니다  ","10"
"621","관람객제 인생 최고의 로맨스 영화입니다...  ","10"
"622","관람객진짜 이거 재밌게 봤어요  ","10"
"623","관람객이해하기쉬운듯 이해가 좀안되기도하고 나중엔 또 이해되고 ㅋㅋㅋ 슬펏다...ㅋㅋ  ","10"
"624","보기 드문 수작. 영화 중반부터 계속 울었다. 배우들의 눈부신 호연에 감사한다. 물론 감독과 스탭들에게도. 초강추.  ","10"
"625","와..보는내내.. 울었다...정말 내용 지린다... 실제로도 이러면 얼마나 슬플까라는생각이 머리에 맴도네...  ","10"
"626","후반부 가서는 펑펑 울었다영화라서 빠른 전개는 어쩔 수 없지만..잔잔한 일본식 로맨스에 시공간초월이란 소재를 끼얹었다 그래서 더더욱 슬프게 만든다  ","9"
"627","지금 만나러 갑니다.  와 더불어 최고의 로맨스 영화인것같다...띵작..  ","10"
"628","마음이 너무 아파요 ㅜㅜ  ","10"
"629","고마츠나나 진짜....너무 이쁘고 연기도 잘하고 ㅠ 먹먹한 멜로영화  ","7"
"630","잔잔한 감동이 있어서 좋았어요  ","9"
"631","아무생각없이 영화보았다가 울고 또보고 울고 만들어주셔서 감사합니다  ","10"
"632","관람객많은걸 생각하게 하는영화였어요 ~~  ","8"
"633","관람객이건 혼자가서라도 또봐야한다. 안구건조증으로 힘든 내 눈에 한줄기 지하암반수가 샘솟았다.  ","10"
"634","관람객두번보면 여주가 울 때 따라 울거같다 ㅜㅜ  ","10"
"635","관람객기대없이 봤는데, 영상도 너무 예쁘고 내용은 조금 슬프다..  ","9"
"636","처음엔 너무 뻔해 보였는데 일본은 정말 예쁘게 잘 뽑아내는 것 같아요....너무 잘 봤습니다~~  ","10"
"637","내 인생 최고의 인생영화,, 처음 볼때는 잘 이해 안가고 슬프다는 생각만 했지만 이해한 뒤 두번째, 세번째로 봤을때는 정말.. 처음부터 끝날 때 까지 눈물이 그치질 못했습니다.. 이렇게 진한 여운을 느껴본 영화는 처음이고 앞으로 평생 잊지 못할것같네요  ","10"
"638","개쩜 닥 고고 봐라 걍봐 보라고  ","10"
"639","영화 한 번 본 건 다시는 안보는데 이건 3번 봤네여.. 정말 재밌습니다  ","10"
"640","너무 신선하다!! 와아...  ","10"
"641","첫사랑의 두근거림과 설레임아름다운 영상 그리고 원치않는 이별의 눈물  ","9"
"642","고마츠나나 겁나 이쁘네..  ","8"
"643","처음엔  흔한 전개라고 생각했는데,섬세한 감정라인을 진짜 잘살린듯!!폭풍오열하면서 봤어요 ㅠㅠㅠㅠ애틋한 로맨스는 역시 일본영화가 짱임 ㅠㅠ  ","10"
"644","제 인생에서 처음으로 울어본 영화네요. 어른이 되서도 한번쯤 더 보고 싶은 영화입니다. 잊고 싶지 않은 영화입니다.  ","10"
"645","진짜 인생 명작입니다..  ","10"
"646","관람객소중한 사람과 볼 수 있어서 더욱 소중한 시간이였습니다.  ","10"
"647","내용도 내용이지만 장면 하나하나가 예술이네요. 보셔도 좋습니당  ","10"
"648","저는 너무좋았어요 즐겁게노는장면부터 울컥함 ㅠㅠ 여주인공 너무매력잇게생김!!!  ","9"
"649","관람객첫장면의 복선이 뭘까 고민하다가 마지막에 와 닿네요  ","8"
"650","에미의 마지막날이 너무 슬프다마지막날인데 저렇게 짧게 보고 말아야 하다니 ㅠ  ","10"
"651","관람객이거 보고 펑펑 울엇다ㅠ  ","10"
