"","reviews","points"
"273","17년의 세월을 뛰어넘은 명작 봐도 봐도 감동이에요!  ","10"
"274","재미있게 봤습니다 꿈을 향한 소년과 그 꿈을 뒤늦게라도 응원해주는 가족의 희생...  ","10"
"275","다시 봐도 감동 ㅠㅠ 지금 보니 또 다름  ","10"
"276","10점을 다 줘도 모자란 ㅠㅠ 이걸 왜 이제서야 봤는지...빌리와 아버지 선생님 빌리의 형 등 모두 연기도 뛰어나고 영화 디테일도 뛰어나고...그냥 말 그대로 명작...  ","10"
"277","내생애 최고의 명작중 하나 늦게보긴 했지만 최고의영화였다  ","10"
"278","아버지가 다 큰 빌리의 공연을 볼때 너무 감동적이면서 눈물 났다  ","10"
"279","최고의 영화~!! 빌리가 마지막에 나올때 정말 뿌듯했어요  ","10"
"280","엄청난 감동.. 신파는 없다. 있는 그대로의 슬픔  ","9"
"281","내가 본 영화 중에서 엔딩이 가장 울컥한 영화.  ","10"
"282","으아아앙 너무 감동적인 영화임. 아들의 열정에 희생하는 가족과 빌리의 성장... 넘무 재밌는 영화  ","10"
"283","내인생 최고의 영화다. 빌리때문에 뮤지컬도 보러 런던에 갔다.  ","10"
"284","대처리즘, 영국 노동자들의 삶, 배경음악으로 깔리는 브리티쉬 록 음악, 꿈과 희망.. 그야말로 명작이다.탄광촌의 오리가 백조가 되어 날아오르는 엔딩은 화룡정점이다.빌리를 연기한 제이미 벨은 이 영화가 데뷔작이라는 것 또한 경악 그 자체.  ","10"
"285","엔딩장면을 보고 또 보고.... 진짜 너무 감동적이다. 빌리도 그렇지만, 마지막 아빠의 얼굴을 보고 진짜 눈물이 나더라.  ","10"
"286","마지막 장면은 아직도 잊혀지지 않는다 . . 주저없이 말할 수 있다.  진정 내생에 최고의 영화!!  ","10"
"287","늦게 나마  이 영화를 볼 수 있었던 것은 행운이 아닐까? 엔딩크레딧이 끝날때까지 보고 있는 내 자신을 발견한다.  ","10"
"288","성장 영화의 교과서이자 베스트  ","10"
"289","지금 이영화를 알아서 보게될 사람이 많을까? 혹시라도 볼생각이있다면 꼭 보세요,,, 절대로보세요... 그냥 혼자, 편안히 보세요,, 그러면되요,   그리고 마지막엔딩 ost  cosmic dancer 들으면서 마무리해보세요,  ","10"
"290","기대없이봤는데 진짜 재밌다  ","10"
"291","보고 또 봐도 매번 진한 감동과 진한 여운이 남는 훌룡한 영화!!  다시 없을 최고의 영화!!  ","10"
"292","최고네요.여러가지생각을하게됩니다.  ","10"
"293","중학교 창재시간에 우연히 접하게 된 영화그저 따분할줄만 알았던 영화였고 기대도 하지 않았지만 보는 내내 눈을 뗄 수가 없었다 그리고 빌리의 아버지가 자신의 신념까지 버리면서 빌리를 위해 탄광으로 다시 돌아가는 장면은 정말 감동적이었다  ","10"
"294","자기꿈에대한열정 멋지네요  ","10"
"295","다시봐도 감동적인 영화. 설국열차에서 에드가로 다시 등장하니 반갑더군요. 아카데미 남우주연상 받을 만한 연기.  ","10"
"296","진정 영화다운 영화. 정말 꿈이란건..잊고 살아서는 안된다는걸 보여준 영화..  ","10"
"297","최고입니다. 봐도 봐도 질리지가 않아요  ","10"
"298","최고다 무슨 말이 필요할까  ","10"
"299","최고의 영화였다... 비슷한 영화는 많지만  옥토버 스카이와 이 영화가  최고인듯?  ","10"
"300","과장된거 없이 편하게 보면서도  잔잔한 감동과 아버지의 깊은 사랑을 느낄수 있어서 좋았다. 주연.조연 엑스트라 할거없이 각각의 캐릭터가 다 좋았던거같다.눈물.콧물 흘리고 가슴 쥐어짜는 영화보다 개인적으로 난 이런 영화가 좋다  ","10"
"301","최고  ","10"
"302","다 좋았는데 어른편이 좀 적었던 ㅋㅋ 그래도 맨 마지막 장면은 최고감동  ","9"
"303","감동적인 영화.. 가족과 열정에 대한 생각을 하게 만든 영화였네요...  ","10"
"304","한 10분정도보다가 너무지루해서 끄려했는데, 좋은영화를 놓칠뻔..  ","9"
"305","어떻게 10점을 안주고 배기지!?  ","10"
"306","그냥 무난했으나, 뭔가 이해할 수 없는 그들?만의 가치 혹은 감정이랄까?  ","7"
"307","관람객너무나 따듯하고 행복한 영화실제 뮤지컬이 궁금해질정도로 재밌었네요ㅋ주인공이 낯이 익다 싶었는데 점퍼에 나온분이네요  ","10"
"308","관람객뮤지컬과는 또 다른 감동.단 마지막 백조의 호수 장면이 좀더 길게 삽입됐으면 더할 나위없이 좋았을^^^^  ","9"
"309","관람객하아 전 시사회를 통해 이미 봣었지만 또 예매해서 봤는데 정말 좋아요 순수한 열정 그리고 그 배경의 대조가 참 매력적인것같아요  ","10"
"310","처음에는 무슨 내용인지도 잘 모르겠고 그래서 리뷰같은거ㅓ 찾아봤는데 너무 감동적이엇다. 다시봐도 좋은거같다  ","10"
"311","가족을 위해서라면 자신의 소신도 꺾어버리는 것.  ","9"
"312","저렇게 아무데나 주먹 휘두르는 애를 떡잎이 좋다고 합격시키는구나 역시 능력이 최고라는 교훈이 현실적이라서 좋다  ","8"
"313","빌리의 빛나는 꿈과 어둠 속에서의 아버지의 헌신이 큰 감동을 자아냈다  ","10"
"314","이정도의 역대급은 처음 봤다  ","10"
"315"," 왜 고전발레가 아닌 현대발레를 엔딩으로 선택했는지 알겠다. 고전발레 왕자나 귀족역할을 빌리가 하는 모습보다는 현대발레의 성역할파괴 고정관념파괴가 빌리에게 더 걸맞은 듯.    왜 빌리가 발레학교에 합격하고도 웃지 못했는지 알 것 같다.  ","10"
"316","춤을 출땐 모든걸 잊게 돼요,전기에 감전된 것처럼.  ","10"
"317","진정한 가족의 사랑. 소장가치 100%  ","10"
"318","너무나 감동적인 가족영화. 내인생 최고의 영화.  ","10"
"319","이런명작을 이제서야 보게됬네요..  ","10"
"320","기억에 남을 작품이다. 뭉클하다.  ","9"
"321","꿈을 향한 아들의 본능. 그런 아들을 향한 아버지의 선택이 날 울린다.  ","9"
"322","아름답게 빛날 빌리, 재키와 토니의 광산을 기억해주렴  ","10"
"323","빌리야 행복하자...ㅠㅠ  ","10"
"324","다소 정리안된 초반부와 달리 영화가 전개될수록 별점을 높게 줄 수 밖에 없는 스토리. 누군가가 고집하는 맨파워를 무색하게 만드는 빌리의 진정성과 영국사회의 단면을 정확히 짚어내는 면에서 인상 깊은 영화.  ","9"
"325","노동자의 어둠과 빛나는 꿈을 향해 날아가는 소년.. 그리고.. 고단한 삶을  위로하듯 투박하지만 따듯한 가족애가 잘 어우러진 감동 가득한 영화  ","10"
"326","결혼전에는 그냥 즐거운 영화지만 결혼하고 애가 있을때 보니 왠지 울컥하고 아버지의 마음이 와닿는 영화..  ","10"
"327","멋진영화, 굿!지금이라도 보게되어 다행,  ","10"
"328","제이미 벨의 가장 큰 연기  ","8"
"329","빌리를 위해 탄광으로 돌아가는 아버지와 쫓아 들어온 형이 결국 서로 부둥켜안고 우는 장면은 늘 가슴 아프다  ","8"
"330","정말 최고였어요 울컥울컥하다가 마지막에서 소름이..  ","10"
"331","어렸을 때 봤는데는 이해가 안 됐는데, 성인이 되고 나서 보니 장면 장면이 예술이었다.ㅠㅠ  ","10"
"332","그냥 보고 또봐라 이야~!  ","9"
"333","자식 이기는 부모 없다!! 멋있는 고집  ","9"
"334","보고 또 봐도 멋진 영화입니다  ","10"
"335","빌리가 백조라면 가족들은 그를 뜨게 해주는 호수다  ","10"
"336","기적. 예술 그 자체..!  ","9"
"337","가족이 빌리의 합격통지서 결과에 초조해 하는 모습이 기억이 남네요. 영화를 보면서 가족애를 느낄 수 있어서 행복한 시간이였음  ","7"
"338","마지막 장면 너무 감동 ㅠㅠㅠ십몇년이 지나도 감동이 ㅠㅠ  ","10"
"339","옥토버 스카이와 비슷한 이야기감동의 공식 그대로  ","9"
"340","기뻐서 눈물이 나오는게 이런 느낌일까!  ","9"
"341","몰입도 진짜 잘되고 빌리가 아빠 앞에서 춤 보여주는장면이랑 선생님이랑 같이 춤출때가 내 기준 최고의 장면인듯  ","10"
"342","감동그자체... 최고의 춤꾼 빌리.  ","10"
"343","역시부모님은...ㅠ_ㅠ위대했다..글고 빌리 존잘 ㅠ.ㅠㅋ.ㅠ.ㅋㅋ  ","9"
"344","이런영화가 과연얼마나있을까...마음이 동하는영화에요 ..아니작품한번꼭보세요 정말후회안해요  ","10"
"345","빌리아버지때문에..눈물이  ","10"
"346","이건 영화일까 실화일까이게 실제로 가능한일일까 저런사랑을받고 저런형편을 이기고성공하는 스토리... 현실에도 과연 가능할까 저게실화라면 나도가능하겠지..너도당연하고  ","10"
"347","너무 좋은영화 그러나 대부분의 좋은영화가 그렇듯 우리의 허영과 감각적쾌락을 충족시키기에는 조금 부족한듯 해서 9점ㅋㅋ하지만 한번씩 분위기 잡고 꼭 봐야할 영화ㅎㅎ  ","9"
"348","훌륭한 스승과의 감정에 긴말은 필요없다 . 그저 포옹이면 충분한것.  ","10"
"349","오랜만에 제대로 된 영화 한편 잘 봤습니다. 감동적이고 가족과 함께 보면 좋을것 같아요  ","10"
"350","40년 평생 내인생 최고의 영화 너무 아름다우 영화다,  ","10"
"351","최고의 영화. 세부적인 감성표현이 영화 내용과 잘 어울리는 영화  ","10"
"352","한국의 가족과 많이 닮아있는 빌리네 가족.  ","10"
"353","단순히 치켜세우기 위한말이아니라, 엔딩씬이 내가 봐온영화중 압도적 일등임  ","10"
"354","오마이갓.나에게 이런 시련을 주시다늬.감사합니다  ","10"
"355","다양한 의미를 담고 있는 좋은 영화  ","10"
"356","슬프도다! 부모는 나를 낳았기 때문에 평생 고생만 했다. -시경-  ","10"
"357","몇번봐도 재미있다 최고의영화다  ","10"
"358","몇년전에봤을때후기를재밌었는데 끝이아쉬웟다고써놨었는데 오늘다시봐도..진짜재밌게본영화인데 여전히끝이아쉽네요ㅋㅋ  ","9"
"359","편견에맞서까우는 소년이 너무대견하고 백번도 볼수있을듯 한 영화이다.모든사람이 보고 깨달았으면좋겠다.  ","10"
"360","영화보고 평점은 처음남겨보는데 꼭 남기고싶었어요. 정말 감동그자체... 왜이제서야 이렇게 좋은영화를 보게되었는지.. 지금이라도 보게되어서 다행이라고 생각되네요. 정말 추천합니다. 마음의 힐링을 원하신다면 주저하지마시고 꼭 보세요!! 절대 후회안합니다!  ","10"
"361","매번봐도 눈물을 흘리는 영화는 이게 유일  ","10"
"362","이리도 좋은 영화에 평점을 꼭 남기고 싶다. 눈물이 흐르더라 모든 장면 다 좋다. 꼭 보세요!!!  ","10"
"363","진짜 처음에는  재미없을 것 같아서 채널을 돌렸는데  끝까지 보고 나니 감동이었다.  ","10"
"364","이 영화를 지금 봐서 다행이란 생각이 들었다. 만약 이전나 더 후에 봤더라면 지금과 같은 감동을 느낄순 없었겠지  ","10"
"365","아 음악이여,,인생이여. 인생이여,음악이여. 가끔 꿈을 이루는 시간도 필요하지만, 그 시간을 영화로 사용해도 전혀 손해는 발생하지 않는다.  아름다운 시간도 정말 버릴것없는 것이다 전혀.  ","10"
"366","재밌었습니다. 생각보다 유쾌한 영화였네요.  ","7"
"367","대학교 교양 수업에서 접한 이후 평생 잊지못할 인생 영화. 비록 학점은 개망했지만 이 영화를 알게 해준 수업이었기에 후회는 없다  ","9"
"368","이제야 이 명작을 봤네요..  ","10"
"369","관람객빌리로 시작해서 빌리로 끝나는 영화  ","10"
"370","정책의 중요성. 과연 노조탄압으로 영국이 얻은건 무엇일까.  ","10"
"371","관람객생각보다 너무 재밌어요  ","10"
"372","관람객다시봐도 감명깊은 영화인것같다  ","10"
"373","관람객정말 감동 그자체 입니다  ","10"
"374","수작임은 틀림없으나 필름 스캔이 다시 필요한 영화. 화질이  너무 후짐..  ","10"
"375","이 영화는 마지막 장면에 모든 감정들을 다 담은 영화이다  ","10"
"376","사랑스러운 영화, 오래 기억하고 싶은 영화  ","10"
"377","감각적인 편집 하지만 가볍지않은 이야기.  ","9"
"378","신데렐라 이야기지만, 영국의 노동 운동과, 계급 그리고 동성애등 여러 사회 문제들을 잘 버무리고  ","9"
"379","이거 어떻게 끝나는지는 끝까진 못봤지만 ,재밌었던걸로 기억 중학교 1학년때 인가? 학겨 에서 틀어줬었음ㄱㅋ도덕시간에 틀어줬던거같음..  ","7"
"380","이거 보고 진짜로 후회안한다 자기꿈 깨닫게 되는 경우도 있을수도  ","9"
"381","영화와 뮤지컬 모두 봤었는데 또 보고싶네요~  ","8"
"382","진짜로 재밌었다...뭔가 찡했다 합격했다고 말할때  ","10"
"383","곧 영화관에서 볼 수 있겠구나...  ","10"
"384","소장하고 싶은 영화에요  ","9"
"385","웃다가 울다가 ㅋㅋ 감동적이고 재밌었다. 빌리 할머니가 굉장히 귀여우셨다.  ","9"
"386","좋았어요!!재미 굿굿  ","10"
"387","니들이 생각하는 그런영화 아냐꼭봐라두번봐라  ","10"
"388","부자지간의 사랑, 형제간의 우애, 사제간의 정, 친구간의 우정! 그 모든 감성이 폭발한다. 춤과 음악 모두 최고. 제이미 벨의 인생 영화!  ","10"
"389","빌리엘리어트너무잘봤습니다도보고싶어요  ","10"
"390","너무좋아요 울뻔했어요ㅠㅠ유윤  ","10"
"391","색감과 스토리의 조화가 환상적!!  ","10"
"392","다시 봐조 좋은 영화입니다.추천합니다^^~  ","10"
"393","재개봉 역시 감동이네요  ","9"
"394","잔잔한 여운과 여러가지 생각이 들게 하는 영화였네요~ 온가족이 함께 볼 수 있는 영화!!  ","10"
"395","감동있는 영화네요. 잔잔한 여운이 있어요  ","10"
"396","재개봉하면 보러 가야겠어요.. 비디오로 봤음에도 아직까지 여운이 남아요~~ 스크린에서 꼭 보고 싶어요~~~  ","10"
"397","워낙 명작이라 다른 평은 하기도 모자라네요. 빌리가 떠나던 날 아무 말 없이 그냥 꽉 한번 안아주던 할머니도 잊지 말아주시길.  ","10"
"398","뮤지컬로도 보고싶어졌어요  ","10"
"399","역시 다시봐도 최고네요.  ","10"
"400","왜 눈물이 흐르고 웃고있지 내가..  ","10"
"401","중학교 도덕 시간에 봤던 영화인데 기억에 남을것 같습니다.  ","9"
"402","아들을 위해 동료들을 배신했어도 아버지로선 최고였다  ","9"
"403","5번이상 봄. 만점!!!!  ","10"
"404","박평식이 8점을 준 작품  ","9"
"405","꼭보세요 ! 안보면 후회 할겁니다!  ","10"
"406","눈물이 주륵주륵...  ","10"
"407","아버지, 저도 날아서 보답할게요.  ","10"
"408","아 이 영화. 정말 최고였죠 마지막 장면도 기막히게 아름다웠던 기억이 나네요  ","10"
"409","아들의꿈 ,가장의 무게 아름다운 조화  ","9"
"410","과정은 난 솔직히 그냥 그랬지만, 마지막 비상하는 장면에서는 전율이…  ","6"
"411","한참 하루에 꼭 영화를 1~2편씩 보며 자극적인 작품들에 싫증이 났을 때 이 영화를 보니 역시 명화이다 싶었다. 다소 뻔한 시련과 과정일 수 있어도, 실은 그게 왜 뻔해진지, 바로 그게 정석이기 때문이다라는 생각.  ","7"
"412","의심치 말고 보세요..  ","10"
"413","사람들이 선해..특히 아빠..  ","8"
"414","아름답고 때론 현실을 보여준 영화였다.  ","10"
"415","스토리, 연기, OST 최고~  ","9"
"416","과하지도 덜하지도 않게 모든 걸 표현했다.  ","9"
"417","wjdakf chlrhdlqslek  ","10"
"418","이 영화를 안봤다며 한번쯤은 보길 추천한다. 발레를 위한, 아들의  꿈을 위한  아버지의 노력이나, 아버지의 노력을 헛되지 않도록 노력하는 아들의 모습이 참 인상깊었던 것 같다.  ","10"
"419","평식이가 8점줬다 무슨 말이 더 필요하냐?  ","10"
"420","중간까지는 솔직히 지루했는데 빌리가 아버지 앞에서 춤추는 장면부터 그이후에 아들을 위해 희생하는 부분이 너무 감동적이었다. 특히 마지막 장면은 더더욱 여운이 남아서 좋았다.  ","8"
"421","군더더기 없이 진행되는 스토리. 15년 전 영화임에도 세련되다.  ","10"
"422","가족애가 느껴지는 좋은 성장 드라마.  ","7"
"423","여러 번 볼만한 영화 색감 연출 모두 좋다 . 무척 아름다운 장면들과 세심한 전개  ","9"
"424","몇번을봐도 감동과 힘을주는 영화.  ","10"
"425","시간이 흘러도 변함없는  감동  ","10"
"426","보고싶을거야... 뭐라고? 안들려  ","10"
"427","말이필요없는작품..후덜덜명작  ","10"
"428","아무 생각없이 본 영화에 많은 감정을 배웠다.  ","9"
"429","감동을주는 슬픈 가족이야기이다. 복싱을배우다가발레를 배우는 용기도 굿  ","9"
"430","좋아하는 것을 하라고 조언하기 이전에 좋아하는 것이 무엇인지 찾는 것이 우선이다.  ","10"
"431","따듯한 성장영화 추천할만하네요  ","8"
"432","자식의 재능을 발견하고 바뀌어가는 아버지의 모습을 잊을 수 없다  ","10"
"433","영화사 최고의 엔딩 중 하나  ","9"
"434","마지막씬에서 온몸에전율이상의쾌감이돌았다  ","10"
"435","예전부터 보고싶었던 영화인데 오늘에서야 보게 됐어요. 배우+연기+음악+연출 다 좋았습니다. 잔잔한 여운까지 다 좋아요  ","10"
"436","어른들의 세계와 빌리의 세계. 그 경계를 허물며 폴짝 폴짝 춤을 추던 아이.  ","10"
"437","정말 이영화를 보게해준 교수님께 감사하고 오랜만에 잔잔한 감동을 주는 꼭권해주고싶은 영화다  ","10"
"438","최고다 소년과 아버지... 그리고 게이친구 얼굴이 너무 이뻤음  ","10"
"439","이 보다 따뜻한 영화가 있을까? 아버지 미스선생 빌리의 친구 심지어 바다가 보이는 경사진 빨간벽돌 건물까지도 따뜻하다  ","10"
"440","진흙속의 진주같은  영화다.  ","10"
"441","한치 부끄럼없이 앞으로  ","8"
"442","최곱니다. 마지막 공연에서 소름 돋았어요  ","10"
"443","함축적이면서도 강렬한 마지막 장면  ","10"
"444","엄한 아버지에게 춤을 좋아한다는 걸 들키는게 두려웠던 빌리가 크리스마스날 아버지에게 그 동안 준비한 발레를 있는 힘껏 보여줬을 때. 그걸 보고 발레 선생님께 뛰어갔던, 빌리를 위해 다시 탄광에 돌아갔던, 빌리의 성공을 누구보다 함께 행복해 했던 아버지  ","10"
"445","진흙 속에 핀 한 떨기 꽃.  ","10"
"446","보고 또 봐도 마음이 울컥하고 재밌고  답답하지않고 시원하다.  ","10"
"447","배우들의 연기에 진짜 진심이 담긴거 같다  ","10"
"448","나답게 사는것.. 사회의 주변의 기대가 아닌 내가 존재하는 그 이유에 충실한것~~  ","10"
"449","최고의 라스트신!!!  ","10"
"450","면접의 중요성..춤을 출땐 모든 걸 잊고 새가 된다는..즐기는 사람을 뽑는 것이죠  ","10"
"451","역시....자기가 원하는걸 해야하는구나....  ","10"
"452","침대에서 펄쩍 뛰어오르던 빌리와 백조가 된 빌리, 그리고 아버지..  ","10"
"453","이 영화는 내가 하고싶은 것을 하게 만든 몇 안 되는 명작  ","8"
"454","가부장적인 가장의 모습과 찡한 부성애의 모습을 두루 잘갖춘명작이네요  ","9"
"455","스티븐 달드리 영화는 다좋다  제이미벨 에드가역이었다니 잘컸네요 어린나이에 저렇게 연기를 잘하다니 머리다아플정도로 울었네요 잘봤습니다  ","10"
"456","-=-=-=-=-=-=-=  ","10"
"457","꿈을 마음껏 펼치고픈 소년을 위해서 아버지는 자신을 포기하고 침전한다...  ","10"
"458","깊은 여운이 남는 영화.  ","10"
"459","꿈을 향한 비상에는 어찌 이리도 넘어야 할 장벽이 높은지  ","7"
"460","최고의 명장면은 로얄 발레단 합격 소식을 듣고아버지가 뛰어가는 장면! 나도 모르게 울컥 눈물이 쏟아졋다  ","10"
"461","이 사회를 구조를 벗어나기 위해 파업을 했지만 결국 그 구조를 다시 한 번 인정하고 선망하면서 아버지는 밑으로....  ","7"
"462","절망이 커질수록 어둠이 짙어질수록 더빛나는 소년의 비상  ","9"
"463","뭉클뭉클... 잘했어. 빌리^^  ","8"
"464","인생영화..말이안나온다  ","10"
"465","여운있고 깊이있는감동 캐릭터들도 하나하나 매력있다이런영화 드문듯  ","10"
"466","정말 좋다. 말을 덧붙이기 힘들만큼  ","10"
"467","정말 감동적이다.. 아버지의 사랑 희생 때문에 그냥 눈물았다 그리고 지금의 우리 아빠들도 그러하지않은가 생각이든다 우리아빠같아서 그런지 아빠들은 대단하다  ","10"
"468","유치한 내용이라 생각했지만 막상 보고 나니 정말 은은한 감동이 있네요.  ","10"
"469","나는 아직도 길을 못 찾았는데... 너는 찾았구나...  ","10"
"470","스티븐 달드리 good  ","10"
"471","빌리의 춤이 간절하게 느껴지는 영화. 그리고 아버지의 사랑이 가득한 영화.  ","10"
"472","10년전에 본 영화지만 매년 두세번씩 찾아보는 영화중에 하나이죠.  ","10"
"473","마지막에 소름과 전율이..  ","10"
"474","자기 입으로 &#34;나는 좋은 사람이다, 착하다, 똑똑하다&#34;라며 왜 떠들 필요가 없는지 잘 알겠다. 정말 최선을 다 한거면 &#34;최선을 다 했다는 느낌과 소름이 와 닿는다&#34; 와~ 진짜 신들린 줄 알았네  ","10"
"475","꿈과 노동에 대한 저울질.  ","8"
"476","발레는 무조건 여자만 해야 한다는 편견을 깬 명작  ","10"
"477","이상하게 뒤로 갈수록 좋아지는 볼매 영화.  ","7"
"478","인생 최고의 영화중 하나.  ","10"
"479","보편적인 성장담으로 길게 흔들어 놓는 여진.  ","9"
"480","진정한 명작. 안 보면 후회한다.  ","10"
"481","배경, 기타인물들도 매우 중요하지만 &#34;어린빌리&#34;만을 보게된다. &#34;열정&#34;이란 단어가 난무하는 세상에서 진짜의 그것이 무엇인지를 알려주는 영화! 동네를 누비며 분노와 슬픔이 버무려진 그 춤사위의 몸짓 하나하나가 다 그러하다.  ","10"
"482","뮤지컬보다 더 감동있었고 내용이 더 많아서 이해하기 쉬웠다. 정말  아버지의 짠함이 더 밀려오는 것 같다 . 마지막 장면이 잊을수없을정도로 인상적이었다.  ","10"
"483","계속눈물나요... 여운쩔어  ","10"
"484","100번봐도 최고인 영화.  제이미벨  내꼬♡  ","10"
"485","실화를 바탕으로 만들었다는게 믿기지 않는 내용과 연출의 훌륭한 명작  ","10"
"486","성장을 보여주는 차원이 다른 연출과 사이사이 자연스레 우릴 납득시키는 시대상. 소년의 위치부터가 비범하다.  ","9"
"487","볼때마다 명작이라는 확신이 더욱 깊어지는 최고의 영화  ","10"
"488","아들을위해정부의편을든아버지가울때정말폭풍눈물  ","10"
"489","처음 한시간은 너무 지루해서 친구한테 욕먹음. 근데 빌리가 아버지앞에서 춤추는 장면은 진짜 일품. 그리고 아버지가 아들 재능을 알아보고 탄광에 돌아가는 장면은 참 눈물난다...  ","9"
"490","45분 분량으로 줄여놓은 것 보고 원작(?)봤는데 두번 봐도 재미있네요^^  ","10"
"491","아껴두길 잘한 영화다.  ","10"
"492","14년이 지난 지금도 잊을 수 없는 영화....  ","10"
"493","DVD까지 사게만든 영화!!  ","10"
"494","영국에도 팍팍한 탄광노동자의 삶이 있구나. 자신의 재능을 발휘할 수 있는 삶을 찾아가는 소년은 행복하다.  ","10"
"495","슬픔. 분노. 희망. 기쁨. 사랑. 가족. 그리고 아버지. 굿보이 썬..  ","9"
"496","와 나 이거 고딩때 시험끝나고 obs에서 하길래 시간도 많이 남아 아무 생각없이 개 재밌게봤던 영화네 ㅋㅋ 근데 그 어떤 여자랑 배게 싸움하다가 둘이 넘어져서 침대에 우연히 넘어진 장면이 진짜 아직도 기억에 남는다. 특히 남자가 여자머리 쓸어넘기는 장  ","10"
"497","무조건 봐야하는 영화  하지만 남들한테 보여주기 아까운 나만 소장하고싶은 영화이기도 하다.  ","10"
"498","끝 부분이 살짝?! 지루했지만... 아버지의 허락을 받기까지의 빌리의 노력이 담긴 부분은.... 말로 형용할 수 없는 감동이 있었습니다..ㅠㅠ  ","10"
"499","와 진짜 감동적인 영화다...  ","9"
"500","정말 잘 만든 감동 영화.이걸 왜 이제야 봤을까....빌리의 꽃미소에 나도 절로 입가에 미소가 번진다.  ","10"
"501","재밌을때 끝나네 ㅋㅋㅋ  ","9"
"502","현재의 한국 상황이랑 뭐가 다른가?  ","10"
"503","목에 힘준 평론가들의 별 네 개도 너무 인색하다할 만한 영화.  ","10"
"504","&#39;Extremely Loud and incredibly close&#39;를 너무 감명깊게 보고 이 감독영화를 찾다보니 빌리엘리엇에 감독이었다니! 가히 성장영화의 대가다. 그리고 그는 계속 업그레이드 되고 있다.  ","10"
"505","가슴이 따뜻해지는 영화.  ","10"
"506","세번째 봐도 감돔이 여전하노,,,  ","10"
"507","굳 좋습니다 좋아요!!  ","10"
"508","사상 최고의 성장영화!! 마지막 장면 진짜 소름끼침.  ","10"
"509","이렇게 좋은 영화를 이제서야 보다니. 저도 날고 싶습니다.  ","10"
"510","Good  어렸을적 보고 한번더 보니 다 이해가감  ","10"
"511","평론가와 대중을 사로잡는 몇 안되는 영화  ","10"
"512","최고의 영화.아버지가 다시 탄광에 들어가고 마지막 빌리가 점프하던 그 장면 잊을 수 없다  ","10"
"513","학교에서봤는데 짱임...  ","10"
"514","말이 필요없음..정말 최고의 영화...  ","9"
"515","감동도 있었고 특히 빌리가 발레할땐 신들린듯 보임  ","10"
"516","정말위대한영화입니다!!!!  ","10"
"517","몇 번을 봐도 최고...  ","10"
"518","볼때 마다  좋은  영화.. 여운이 많이 남는다  ","10"
"519","이 영화 볼 당시에는 게이가 뭔지 몰라서 빌리의 절친이 게이로 나오는 거에 적지않은 충격을 받았었지.  ","8"
"520","여운을 남기는 영화.아버지가 더 대단한  ","10"
"521","이거 꿀잼입니다 굿굿굿  ","10"
"522","가족의 위대함....  ","10"
"523","몇 번을 봐도 감동적인 영화.꿈을 향해 나아가는 사람, 그 꿈을 도와주는 사람.  ","10"
"524","빌리는 마침내 더 높이 더 멀리 날았다  ","10"
"525","말이 필요 없다 발레를 향한 빌리의 열정은 오래 기억될것같다  ","10"
"526","굿 완전 교훈 영화입니다.  ","10"
"527","볼만하다 아름답고 좋은 영화 이런 영화가 많아야 하는데 ㅎㅎ  ","9"
"528","빌리 엘리어트를 이제서야 봤는데 제이미 벨의 풋풋한 어린 시절이 귀여웠어요&gt;&lt; 꽃소년들이 나오구 내용은 감동적이었어요 아버지가 변하기 시작하는 부분은 뭉클하더라구요ㅠ 최고입니다ㅎ  ","10"
"529","최고의 영화. 최고의뮤지컬.  ","10"
"530","하. 유쾌하고 슬프고 짜릿하고 아릿하다.  ","10"
"531","서글픔과 기쁨이 공존하는 감동. 부모와 자식 모두의 마음을 울리는 영화.  ","10"
"532","내 몸 전체가 변하는 기분이죠. 마치 몸에 불이라도 붙은 느낌이에요. 전 그저 한마리의 날으는 새가되죠. 마치 전기처럼  ","10"
"533","마지막 그렇게 주인공은 백조처럼 난다.런던에서 본 뮤지컬과 같이 보면 더 좋을거 같네요.  ","10"
"534","순위를 가를 수 없는 내인생 최고의 명작들 중 하나  ","10"
"535","미운오리새끼에서  백조로 진화 해버리는 빌리엘리어트 그 뒤에는 아버지의 희생과 사랑 노력이 있었다.  ","10"
"536","아버지의 감동적인 영화  ","10"
"537","잼있다. 가족의 승낙까지의 과정을 정말 세밀하게 잘 만들었다.  ","10"
"538","나는 이상하게 중간에 어머니 나오시는 장면마다 우네.. 지겹게 많이 봤는데도 안질리는 내 1순위 영화 &#39;-&#39;♡  ","10"
"539","정말 괜찮은 영화인듯 ㅎㅎ  ","10"
"540","맨 마지막에 아름답게 피어오르리라 기대했던 제이미 벨의 성인 발레리나 모습만 제외한다면 10점 만점의 10점.  ","10"
"541","새해에 주문해둔 이 빌리 엘리어트를 보고 희망 안고 시작합니다 정말 감동이네요..^^행복한 밤입니다 불우하고 힘든환경안에서도 꿈은 꼭 이루어집니다. 주인공의 아버지의 사랑 주인공 열정 좋은 선생님 모두가 희망이되네요  ","10"
"542","아버지라서 내릴 수 있는 피붙이를 위한 결단과 형제애를 본다  ","9"
"543","마지막 장면은 봐도봐도 감동이다  ","10"
"544","굉장히 사랑스럽고, 가슴 뛰지만 한켠은 애려오는 영화.  ","10"
"545","개인과 사회의 적절한 조화  ","10"
"546","정말 감동적으로 본 영화.  ","10"
